Project ID,Voluntary Registry,Type,Country,R_ratio,Vintage_Age,M_flag,T_flag,RiskScore
VCS1885,VCS,Solar - Centralized,Namibia,1.5392491031468922,9.0,1,0,0.32204832439323616
VCS1202,VCS,REDD+,Zambia,1.9518924867653475,17.0,0,0,0.32185509086228864
CAR507,CAR,Landfill Methane,United States,0.0149324378779901,17.0,0,0,0.3217862505695374
VCS907,VCS,Biomass,China,0.0894301586583452,15.0,1,1,0.3217034608513282
VCS2353,VCS,Landfill Methane,China,4.980882668754233,7.0,0,0,0.32165346898789426
GS1072,GOLD,Wind,Türkiye,0.7731487730223052,15.0,1,1,0.32143892605403623
GS750,GOLD,Waste Heat Recovery,China,2.3652093908116703,16.0,0,0,0.3213730989697743
ACR1078,ACR,Advanced Refrigerants,United States,3.662084238822753,3.0,0,0,0.32137112015963654
VCS1135,VCS,Wind,India,0.6611000983143825,15.0,1,1,0.3213566355494822
VCS2001,VCS,Wind,Thailand,1.085420637375125,7.0,1,0,0.32126479957373566
GS666,GOLD,Biodigesters,India,1.9637325175610565,17.0,0,0,0.32126402842553065
GS2687,GOLD,Bundled Energy Efficiency,Mongolia,2.82640647503029,14.0,0,1,0.3212604520304575
CAR1565,CAR,Improved Forest Management,Mexico,2.9279386578559388,6.0,0,1,0.3212582064838091
GS2503,GOLD,Biomass,China,1.7916984024380758,14.0,1,0,0.32117324952434706
VCS206,VCS,Mine Methane Capture,Germany,0.8173637642118231,20.0,0,1,0.3211244688312423
GS5624,GOLD,Wind,India,0.5841032696909486,11.0,1,0,0.32110565354745324
VCS523,VCS,Waste Heat Recovery,India,1.778796140757681,19.0,0,1,0.3210726226285347
VCS443,VCS,Biomass,India,1.1387870709763412,17.0,1,1,0.32101329313332894
GS11696,GOLD,Clean Water,India,3.638171331588183,3.0,0,0,0.32088173034300516
GS2502,GOLD,Biomass,China,1.7756560300206792,14.0,1,0,0.3208444768939281
GS11405,GOLD,Solar - Centralized,India,1.0635515861139446,7.0,1,0,0.3207754457185478
VCS1199,VCS,Hydropower,Uganda,0.9513322061150165,16.0,1,0,0.3206292823745718
ACR786,ACR,Improved Forest Management,United States,0.2070503487454604,4.0,0,1,0.3206170224924969
VCS1670,VCS,Solar - Centralized,India,0.6488940935307008,11.0,1,0,0.32041974712951077
CAR455,CAR,Landfill Methane,United States,1.0621059793120171,18.0,0,0,0.3203630927094227
VCS1050,VCS,Hydropower,Türkiye,0.6162857459039986,11.0,1,0,0.32025107217798565
VCS1940,VCS,Wind,China,1.6245360473664108,10.0,1,0,0.32011559261838574
VCS3018,VCS,Improved Forest Management,Canada,4.724125392826533,8.0,0,0,0.32001252665317576
ACR780,ACR,Ozone Depleting Substances Recovery & Destruction,United States,1.585844831315106,4.0,0,1,0.31998420435598063
ACR994,ACR,HFC Replacement in Foam Production,United States,1.6065077452914165,4.0,0,1,0.31998420435598063
VCS1766,VCS,Solar - Centralized,Namibia,0.5913384594251835,8.0,1,0,0.3199772187521923
GS671,GOLD,Cookstoves,India,0.0158712743764961,17.0,0,0,0.3199725684218799
GS4264,GOLD,Wind,Türkiye,1.6715864373805156,12.0,1,0,0.31995273201935265
VCS1667,VCS,Wind,Türkiye,1.693339151558188,11.0,1,0,0.31993965801259483
GS3512,GOLD,Wind,Türkiye,1.6889016959637062,11.0,1,0,0.31993965801259483
GS2750,GOLD,Biodigesters,Kenya,2.730323732294594,13.0,0,1,0.31984684877401576
VCS1137,VCS,Wind,India,0.5885893889252058,15.0,1,1,0.3198283080181684
VCS1709,VCS,Solar - Centralized,India,1.5174583231807286,9.0,1,0,0.3198231810008706
VCS1297,VCS,Hydropower,Türkiye,0.7065586970991994,12.0,1,0,0.3197498293617666
GS992,GOLD,Cookstoves,South Africa,2.2152858071975716,16.0,0,0,0.3196313793086717
ACR112,ACR,Landfill Methane,United States,0.5341467574384348,20.0,0,1,0.3196110638468269
VCS209,VCS,Mine Methane Capture,Germany,0.4591774053435346,20.0,0,1,0.3195777923550371
ACR106,ACR,Landfill Methane,United States,0.4642708034038993,20.0,0,1,0.3195777923550371
VCS3007,VCS,Cookstoves,India,0.2480455156449719,4.0,0,1,0.3194253537347336
GS3524,GOLD,Cookstoves,Burkina Faso,4.344929323094557,11.0,0,0,0.3193545459212173
VCS433,VCS,Landfill Methane,South Korea,0.8606528319380436,20.0,0,1,0.31935335419480676
VCS182,VCS,Mine Methane Capture,Germany,0.5574715118982437,20.0,0,1,0.3193325303691805
VCS1939,VCS,Wind,China,1.6029452442965546,10.0,1,0,0.31920662172530473
VCS577,VCS,Hydropower,Türkiye,0.1093510548638341,15.0,1,1,0.31909778013389145
VCS773,VCS,Waste Heat Recovery,India,0.9071532449959668,20.0,0,1,0.3189839914838984
GS832,GOLD,Cookstoves,Brazil,2.7734181808974827,15.0,0,0,0.3189718907638645
VCS1444,VCS,Solar - Centralized,China,1.6415339740438328,12.0,1,0,0.31888282955504477
VCS1774,VCS,Solar - Centralized,Senegal,1.6413563314794573,10.0,1,0,0.3188565831056679
VCS1567,VCS,Wind,India,0.7834551310163533,12.0,1,0,0.31883562822893996
VCS1842,VCS,Solar - Centralized,India,0.6244407831537669,8.0,1,0,0.31874169097601307
VCS1906,VCS,Wind,Türkiye,1.0409986221545569,7.0,1,0,0.31867894178524026
GS11404,GOLD,Wind,India,1.031008572587795,7.0,1,0,0.31867894178524026
VCS1976,VCS,Solar - Centralized,India,1.1886680012135002,8.0,1,0,0.3185001326183458
GS4813,GOLD,Wind,Indonesia,1.18791931888986,8.0,1,0,0.3185001326183458
VCS1683,VCS,Solar - Centralized,Senegal,1.1859123751383531,8.0,1,0,0.3185001326183458
VCS1925,VCS,Solar - Centralized,Türkiye,1.1866685403784898,8.0,1,0,0.3185001326183458
GS5923,GOLD,Hydropower,Sri Lanka,0.5445427728613569,9.0,1,0,0.31849850879577235
VCS1419,VCS,Wind,India,0.3985542994305378,14.0,1,0,0.31844694527775935
VCS1905,VCS,Wind,Türkiye,0.9584615057543164,7.0,1,0,0.31837293642830017
CAR512,CAR,Landfill Methane,United States,2.2716038409373893,16.0,0,0,0.3183599122054918
CAR514,CAR,Landfill Methane,United States,0.6824188706223653,20.0,0,1,0.3183170516666698
GS3077,GOLD,Wind,Türkiye,0.6382411547832041,8.0,1,0,0.3182940889869907
VCS183,VCS,Mine Methane Capture,Germany,0.5287678088422415,20.0,0,1,0.3182176265641583
GS768,GOLD,Biodigesters,India,2.287217766219931,16.0,0,0,0.3178715408876218
GS4273,GOLD,Solar - Centralized,Thailand,1.6275723761813188,11.0,1,0,0.3178488605947414
VCS2097,VCS,Hydropower,Türkiye,1.638930692723874,11.0,1,0,0.3178488605947414
GS2464,GOLD,Wind,Türkiye,0.6654360834383314,11.0,1,0,0.3177379559961168
GS11420,GOLD,Solar - Centralized,Sri Lanka,0.9834923700356408,7.0,1,0,0.31763463872835757
VCS964,VCS,Hydropower,Türkiye,1.3973706348991357,15.0,1,0,0.31755214608463145
VCS1807,VCS,Biomass,India,1.531461057696215,10.0,1,0,0.3175057435585939
GS3410,GOLD,Wind,Türkiye,0.5808517428302932,10.0,1,0,0.31749678464998243
VCS1437,VCS,Wind,Türkiye,0.5802026623034119,10.0,1,0,0.31749678464998243
VCS1231,VCS,Wind,Türkiye,0.5658515927468131,10.0,1,0,0.3174852325616763
VCS1971,VCS,Solar - Centralized,Senegal,1.1727312933821894,8.0,1,0,0.3174800824646383
VCS1247,VCS,Solar - Centralized,China,0.4646343996067034,14.0,1,0,0.3173803959164127
ACR1064,ACR,Landfill Methane,United States,0.0066275552257856,2.0,0,0,0.3173681335225817
CAR1436,CAR,Improved Forest Management,United States,2.70277467496652,5.0,0,1,0.31735145245039686
GS6756,GOLD,Wind,India,0.6541129952028343,8.0,1,0,0.31731755605601003
GS1383,GOLD,Wind,Türkiye,0.6478727996650504,8.0,1,0,0.31731755605601003
CAR1136,CAR,Manure Methane Digester,United States,4.324584484872876,9.0,0,0,0.3173121784355415
VCS1072,VCS,Wind,India,0.1246566366797732,15.0,1,1,0.31730968738725646
VCS1745,VCS,Solar - Centralized,India,0.6483905985078788,10.0,1,0,0.317245559507409
GS4195,GOLD,Biomass,India,1.5584219402962178,10.0,1,0,0.3171690309241985
CAR831,CAR,Manure Methane Digester,United States,0.0319627089782768,17.0,0,0,0.3171502116543622
VCS1958,VCS,Solar - Centralized,Viet Nam,0.9806578079907216,7.0,1,0,0.317146512724046
GS1382,GOLD,Wind,Türkiye,0.6569722238264943,8.0,1,0,0.31713794202286716
VCS67,VCS,Manure Methane Digester,Thailand,0.5720242673807308,20.0,0,1,0.3170995711566851
GS3041,GOLD,Wind,Türkiye,1.2514834372818735,8.0,1,0,0.3170927006375945
GS11419,GOLD,Solar - Centralized,Sri Lanka,0.977763793879754,7.0,1,0,0.3170452997941245
GS1067,GOLD,Wind,Türkiye,1.7267074522823909,14.0,1,0,0.3168627989701028
VCS5,VCS,Landfill Methane,United States,0.9895008688409858,18.0,0,0,0.31683205353154564
GS578,GOLD,Wind,Türkiye,0.5245112707438064,15.0,1,1,0.3168296631412798
GS3326,GOLD,Clean Water,Honduras,3.4533977208479647,14.0,0,0,0.3167625288575334
ACR161,ACR,Landfill Methane,United States,0.6189472819662417,20.0,0,1,0.316732001225359
VCS1249,VCS,Solar - Centralized,China,0.4139548326866389,14.0,1,0,0.3166781215813032
GS2686,GOLD,Bundled Energy Efficiency,Mongolia,2.7657271962956287,14.0,0,1,0.31656256665237026
GS7632,GOLD,Wind,India,0.9952225278663946,7.0,1,0,0.3164984662116565
GS670,GOLD,Biodigesters,India,3.416613930861851,14.0,0,0,0.31637585669516755
VCS1344,VCS,Hydropower,Türkiye,1.7030999034870231,14.0,1,0,0.31627377523142913
GS4799,GOLD,Solar - Centralized,Senegal,1.367963147820831,9.0,1,0,0.3162433723213739
GS11417,GOLD,Solar - Centralized,Sri Lanka,1.0245688649716012,7.0,1,0,0.31602713946771377
VCS2099,VCS,Landfill Methane,China,2.8921471854265324,12.0,0,1,0.3159393515167108
VCS1190,VCS,Wind,India,1.419875788447809,15.0,1,0,0.3159148699379345
VCS1134,VCS,Wind,India,1.4178797071219271,15.0,1,0,0.3159148699379345
VCS282,VCS,Waste Heat Recovery,India,0.7034414564967864,20.0,0,1,0.31581295860219993
GS2475,GOLD,Wind,Türkiye,1.5812923502089369,11.0,1,0,0.31576344390266
CAR648,CAR,Improved Forest Management,United States,0.5650624904183684,20.0,0,1,0.31575866527903923
GS6513,GOLD,Clean Water,India,4.3670425452348764,9.0,0,0,0.3157475008904507
GS3445,GOLD,Cookstoves,Chad,3.336119444396275,14.0,0,0,0.315734019329839
VCS286,VCS,RE Bundled,Brazil,0.0245748121119479,18.0,0,1,0.3154928645936218
VCS1152,VCS,Hydropower,Türkiye,0.6615349946378384,14.0,1,0,0.3154632763387012
VCS1974,VCS,Solar - Centralized,Viet Nam,1.0155169491477385,7.0,1,0,0.3154384569866161
GS11418,GOLD,Solar - Centralized,Sri Lanka,1.0141749711130037,7.0,1,0,0.3154384569866161
GS1100,GOLD,Hydropower,China,1.4627729242769538,15.0,1,0,0.31542732562124115
VCS1897,VCS,REDD+,Tanzania,4.67124205743216,8.0,0,0,0.31535758618558335
VCS1081,VCS,Wind,India,0.6403551102489679,15.0,1,0,0.31529368257623114
GS337,GOLD,Bundled Energy Efficiency,South Africa,1.0,18.0,0,0,0.31526844371290597
VCS440,VCS,Refrigerant Leak Detection,United States,1.0,18.0,0,0,0.31526844371290597
ACR212,ACR,Improved Forest Management,United States,2.7046918888206575,15.0,0,1,0.31525117797437585
VCS1248,VCS,Solar - Centralized,China,0.5479007559695547,14.0,1,0,0.31494375107939654
VCS1076,VCS,Landfill Methane,Brazil,2.5199449743159614,15.0,0,1,0.31483613874715594
GS1174,GOLD,Biodigesters,Indonesia,2.66535119367205,15.0,0,0,0.31480821203064363
GS1078,GOLD,Clean Water,Kenya,2.6638045266544736,15.0,0,0,0.31480821203064363
GS2497,GOLD,Wind,Türkiye,0.7660025472328237,10.0,1,0,0.3148069028957428
VCS1559,VCS,Wind,Pakistan,0.7753862714711259,10.0,1,0,0.3148069028957428
VCS1209,VCS,Wind,India,0.4591156784334831,15.0,1,0,0.3147034781076691
VCS1075,VCS,Wind,India,0.4019557849552548,15.0,1,1,0.3146894569677204
GS836,GOLD,Wind,Nicaragua,0.0180586205988465,17.0,1,1,0.31456887997819205
CAR885,CAR,Manure Methane Digester,United States,0.0374659085014236,17.0,0,0,0.31444006337299657
VCS1196,VCS,Hydropower,China,0.6441500308211552,15.0,1,0,0.314319178992576
CAR777,CAR,Improved Forest Management,United States,2.689556803459503,15.0,0,1,0.3142767031390263
VCS1781,VCS,Wind,India,0.5141742550057236,14.0,1,0,0.31417148551052543
CAR480,CAR,Landfill Methane,United States,0.0471954394719821,17.0,0,0,0.31411148816848405
GS2290,GOLD,Biomass,Brazil,0.6365080291970803,14.0,1,0,0.3140798148132208
GS3556,GOLD,Solar - Centralized,Panama,1.0,7.0,1,0,0.31406140682188205
VCS2588,VCS,Wind,Senegal,1.0,7.0,1,0,0.31406140682188205
VCS2434,VCS,Solar - Distributed,Burkina Faso,1.0,7.0,1,0,0.31406140682188205
GS7737,GOLD,Solar - Centralized,Argentina,1.0,7.0,1,0,0.31406140682188205
VCS752,VCS,Hydropower,Türkiye,0.6652292870318869,14.0,1,0,0.31400159612846557
GS6999,GOLD,Wind,India,0.692417280521743,8.0,1,0,0.31394077544895543
GS5257,GOLD,Wind,Türkiye,0.684913811647623,8.0,1,0,0.31394077544895543
VCS1139,VCS,Wind,India,0.4385438198708234,15.0,1,0,0.3138303539915467
VCS1660,VCS,Wind,India,1.560582548441816,11.0,1,0,0.31380293800049064
VCS1804,VCS,Biomass,Brazil,1.4265390923614825,9.0,1,0,0.3136567966900725
VCS294,VCS,Wind,China,0.4595392291807064,19.0,1,1,0.31361763266656056
VCS1537,VCS,Hydropower,India,0.0076694587568188,18.0,1,1,0.31359978762439966
VCS44,VCS,Methane Recovery in Wastewater,Thailand,0.1319838838513733,19.0,0,1,0.3135681421836104
GS5643,GOLD,Solar - Distributed,India,1.333659960446713,11.0,1,0,0.31355788567060067
GS4597,GOLD,Mass Transit,India,2.8818743595317207,10.0,0,1,0.31348961561549266
VCS409,VCS,Waste Gas Recovery,Indonesia,1.0,20.0,0,1,0.31332277365021527
VCS79,VCS,Lighting,New Zealand,1.0,20.0,0,1,0.31332277365021527
GS344,GOLD,Manure Methane Digester,Honduras,1.0,20.0,0,1,0.31332277365021527
VCS216,VCS,Mine Methane Capture,United Kingdom,1.0,20.0,0,1,0.31332277365021527
VCS469,VCS,Mass Transit,India,1.0,20.0,0,1,0.31332277365021527
VCS352,VCS,Fuel Switching,Peru,1.0,20.0,0,1,0.31332277365021527
GS813,GOLD,Cookstoves,Bolivia,1.779853235490327,17.0,0,0,0.31324832687539594
VCS1732,VCS,Wind,Türkiye,1.3656968470011184,10.0,1,0,0.3131561922354412
CAR990,CAR,Ozone Depleting Substances Recovery & Destruction,United States,2.5618947735108493,13.0,0,1,0.31315617323980005
VCS384,VCS,Wind,India,0.484345060089867,19.0,1,1,0.3131206865741589
GS1105,GOLD,Hydropower,Türkiye,0.7020369764251592,10.0,1,0,0.31310833467546173
VCS779,VCS,Biomass,China,0.3900466474108187,15.0,1,1,0.31310053237674235
VCS1330,VCS,Hydropower,Türkiye,0.6822774742482115,14.0,1,0,0.3130279664571469
VCS1623,VCS,Solar - Centralized,Türkiye,0.8333783024170883,11.0,1,0,0.312985072214485
VCS912,VCS,Hydropower,Türkiye,0.7025688613136271,14.0,1,0,0.3127004979302398
CAR592,CAR,Landfill Methane,United States,1.7477546490428155,17.0,0,0,0.31264390062141467
VCS767,VCS,Biomass,China,0.47063880045433,15.0,1,1,0.3126268133601233
CAR580,CAR,Manure Methane Digester,United States,0.0582014597132806,17.0,0,0,0.31260603548999694
CAR836,CAR,Manure Methane Digester,United States,0.0578387846730732,17.0,0,0,0.31260603548999694
VCS1525,VCS,Wind,India,0.3745945341276909,15.0,1,1,0.3124980770105579
VCS877,VCS,Hydropower,China,1.0827892412172369,16.0,1,1,0.31240390780603106
CAR683,CAR,Improved Forest Management,United States,1.715276128654862,19.0,0,1,0.31239180304217945
VCS1853,VCS,Wind,India,0.5743180863843773,9.0,1,0,0.3122982419385399
VCS1483,VCS,Solar - Centralized,Mauritius,1.4154852829118747,12.0,1,0,0.31228508402845706
VCS1762,VCS,Solar - Centralized,India,1.394143411919883,10.0,1,0,0.31225528545061343
VCS1587,VCS,Wind,Türkiye,1.2862489038455065,10.0,1,0,0.3122235758220429
GS3519,GOLD,Cookstoves,Burkina Faso,4.300533502892692,11.0,0,0,0.3121837636293457
VCS434,VCS,Hydropower,China,0.4120940883410369,19.0,1,1,0.31218039610843723
GS628,GOLD,Biomass,India,0.4709543924177766,19.0,1,1,0.3120137481328232
VCS1207,VCS,Wind,India,0.5665815738985189,14.0,1,0,0.31199611603430294
VCS685,VCS,Hydropower,Türkiye,1.2097265061403797,15.0,1,0,0.3119175275320275
VCS1622,VCS,REDD+,Guatemala,3.260183342013545,14.0,0,0,0.3117641129484915
VCS134,VCS,RE Bundled,India,0.0468543340005574,18.0,0,1,0.3117293874642468
VCS1823,VCS,Wind,India,1.2777194932052454,12.0,1,0,0.311679529975121
GS955,GOLD,Wind,Türkiye,0.4773709830522378,15.0,1,1,0.3116541135334164
ACR1111,ACR,HFC Replacement in Foam Production,United States,1.7359240609492343,2.0,0,0,0.31148724129623806
VCS561,VCS,Biomass,India,0.4332905291732024,19.0,1,1,0.31119726247517665
VCS1210,VCS,Wind,India,1.5462739042435305,13.0,1,0,0.3111184843896669
GS3429,GOLD,Solar - Centralized,India,1.5421408393158291,13.0,1,0,0.3110176943678543
VCS2308,VCS,Solar - Centralized,Mauritius,0.7619681558008896,8.0,1,0,0.31096571445625787
VCS2053,VCS,Solar - Centralized,Türkiye,0.7714839797639124,8.0,1,0,0.31096571445625787
VCS1822,VCS,Wind,India,0.5806763522404601,9.0,1,0,0.31091185590188214
VCS1023,VCS,Wind,India,0.5272608085963264,15.0,1,0,0.3108881269049526
VCS869,VCS,Hydropower,India,0.0118000373281915,18.0,1,1,0.31074226611165695
CAR1139,CAR,Improved Forest Management,United States,4.281365030942351,11.0,0,0,0.31062464759598013
GS4596,GOLD,Solar - Distributed,India,1.2029362521234688,11.0,1,0,0.31028278595609304
VCS1572,VCS,Wind,Uruguay,1.184584642140556,10.0,1,0,0.31024226185387976
VCS639,VCS,RE Bundled,India,0.1489784714656126,19.0,0,1,0.31019484065619307
VCS747,VCS,Hydropower,Türkiye,0.7175275049021601,15.0,1,0,0.31014826596532635
CAR462,CAR,Landfill Methane,United States,2.07695461466914,18.0,0,1,0.30999676987183317
GS6414,GOLD,Solar - Centralized,Türkiye,0.789021919059307,8.0,1,0,0.3099941381262231
GS5228,GOLD,Solar - Centralized,Senegal,1.31926039214968,9.0,1,0,0.30999290989390493
GS12668,GOLD,Clean Water,India,1.752908983689555,2.0,0,0,0.30992888060682733
GS989,GOLD,Cookstoves,South Africa,2.041633545310016,16.0,0,0,0.3097060300754957
VCS1770,VCS,Solar - Centralized,India,1.4263126069451526,10.0,1,0,0.30960384295324817
GS1001,GOLD,Wind,Taiwan,0.8612426054811999,12.0,1,0,0.3095177146799848
GS1244,GOLD,Biomass,Brazil,0.5552038929440389,15.0,1,0,0.30941960004643226
GS7629,GOLD,Wind,India,0.8910814131042465,8.0,1,0,0.30932871329645734
VCS367,VCS,Methane Recovery in Wastewater,Thailand,0.1560439946279504,19.0,0,1,0.30932444987023555
GS858,GOLD,Cookstoves,India,2.7047575656912897,14.0,0,1,0.309317517275377
GS12062,GOLD,Landfill Methane,Brazil,5.212606114797326,5.0,0,0,0.3092315505902165
VCS936,VCS,Hydropower,China,0.2390125245822844,15.0,1,1,0.30918870639764184
GS6004,GOLD,Wind,India,0.8654474378073569,10.0,1,0,0.3091237415518858
GS5007,GOLD,Wind,India,1.230542882549542,11.0,1,0,0.30898561874576674
VCS2242,VCS,Wind,India,0.8476658083616846,10.0,1,0,0.3089267680939124
CAR629,CAR,Mine Methane Capture,United States,2.436546685546583,15.0,0,1,0.3088963245935267
CAR947,CAR,Ozone Depleting Substances Recovery & Destruction,United States,2.449597206567353,15.0,0,1,0.3088963245935267
VCS2498,VCS,Afforestation/Reforestation,Paraguay,4.152461880950695,10.0,0,0,0.3088558623292505
GS3520,GOLD,Cookstoves,Burkina Faso,4.269544007759371,11.0,0,0,0.30871103556144963
GS3523,GOLD,Cookstoves,Burkina Faso,4.231548191987213,11.0,0,0,0.30871103556144963
VCS1120,VCS,Wind,India,0.2913090592141113,15.0,1,1,0.30863016074868804
VCS2697,VCS,Manure Methane Digester,China,2.8311300614008936,6.0,0,1,0.30844429996663186
VCS1159,VCS,Wind,India,0.1406897865133445,15.0,1,1,0.3083690517400587
ACR965,ACR,Improved Forest Management,United States,0.0174649890391809,2.0,0,0,0.30831292124930076
GS6747,GOLD,Wind,India,1.206362499011162,9.0,1,0,0.30819001232893184
VCS1918,VCS,Cookstoves,Kenya,4.223179918674008,9.0,0,0,0.3081379626470421
VCS1930,VCS,Afforestation/Reforestation,China,2.3123428074301327,11.0,0,1,0.30805231582796977
VCS1138,VCS,Wind,India,0.2680825482758741,15.0,1,1,0.3079055498640732
VCS970,VCS,Wind,China,0.2673206453532192,15.0,1,1,0.3079055498640732
CAR478,CAR,Manure Methane Digester,United States,2.425633742827021,15.0,0,1,0.30781630695510986
GS3517,GOLD,Cookstoves,Burkina Faso,4.180011314211147,11.0,0,0,0.3077989882515487
ACR224,ACR,Wind,Brazil,0.8681747949911245,11.0,1,0,0.30770650643052416
VCS244,VCS,Wind,India,0.0547496592241873,19.0,1,1,0.3076383767066323
VCS1229,VCS,Biomass,Brazil,0.2312862876514826,15.0,1,1,0.30762028962932286
ACR1049,ACR,HFC Refrigerant Reclamation,United States,0.2860286093277182,4.0,0,1,0.30761132031092253
VCS1686,VCS,REDD+,Brazil,3.963996869872328,12.0,0,0,0.3074783924348106
GS906,GOLD,Wind,Türkiye,1.2431384230736218,15.0,1,0,0.3073661345943423
VCS1097,VCS,Wind,India,0.266850273579794,15.0,1,1,0.3073201839897613
VCS70,VCS,Methane Recovery in Wastewater,Brazil,2.0,18.0,0,1,0.30715787185545274
GS470,GOLD,Methane Recovery in Wastewater,Honduras,2.0,18.0,0,1,0.30715787185545274
ACR758,ACR,Ozone Depleting Substances Recovery & Destruction,United States,0.2975686781747973,4.0,0,1,0.30712658455316644
VCS3654,VCS,Cookstoves,Rwanda,0.2915393697710071,4.0,0,1,0.30712658455316644
VCS2095,VCS,Hydropower,Türkiye,0.8582139367251969,12.0,1,0,0.3071208437814414
VCS1395,VCS,REDD+,Colombia,2.289103616451921,13.0,0,1,0.3068319195910326
GS4922,GOLD,Wind,Türkiye,0.9137971409737085,8.0,1,0,0.3066912174446266
GS2587,GOLD,Wind,China,1.476033652938002,11.0,1,0,0.30665566762619045
GS12307,GOLD,Cookstoves,Kenya,1.4813025525954782,4.0,0,1,0.3065981302996938
VCS1836,VCS,Hydropower,Colombia,0.9827583279808272,16.0,1,1,0.3063856159587574
CAR672,CAR,Improved Forest Management,United States,0.174072715338468,19.0,0,1,0.30633456115763963
VCS980,VCS,Wind,China,0.2687289822766253,15.0,1,1,0.3062931278851575
VCS1300,VCS,Hydropower,Türkiye,0.7864565197603778,14.0,1,0,0.3060336138128029
VCS909,VCS,Wind,India,0.9948903849299994,16.0,1,1,0.3059731306150721
VCS526,VCS,Biomass,China,0.1897299498284356,15.0,1,1,0.30591623047020133
VCS975,VCS,Hydropower,China,1.07270332282963,17.0,1,1,0.30587595111590327
VCS1950,VCS,Wind,South Africa,1.23120351021426,9.0,1,0,0.30575553634068686
VCS2345,VCS,Improved Forest Management,Peru,5.0,6.0,0,0,0.3057234980054133
