Project ID,Project Name,Voluntary Registry,Type,Scope,Country,Region,Methodology / Protocol,Voluntary Status,Reduction / Removal,First Year of Project (Vintage),Total Credits  Issued,Total Credits  Retired,Total Credits Remaining,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,start_year,start_year_missing,Vintage_Age
VCS3021,Reducing Gas Leakages within North West and other sub-areas of the Titas Gas Distribution Network in Bangladesh,VCS,Leak Detection & Repair in Gas Systems,Industrial & Commercial,Bangladesh,Southern Asia,"AM0023 Leak detection and repair in gas production, processing, transmission, storage and distribution systems and in refinery facilities",Registered,Reduction,2022.0,975895,5691,970204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310380,665515,0,0,2022,0,4.0
VCS3023,BONOS DE LA RUTA SIAN KA'AN,VCS,Improved Forest Management,Forestry & Land Use,Mexico,Latin America and the Caribbean,VM0003 Methodology for Improved Forest Management through Extension of Rotation Age,Withdrawn,Mixed,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3024,Puwangzi Afforestation Project,VCS,Afforestation/Reforestation,Forestry & Land Use,China,Eastern Asia,AR-ACM0003 Afforestation and reforestation of lands except wetlands,Withdrawn,Impermanent Removal,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3025,CSD Wastewater Treatment Plant Project in Hebei Province,VCS,Methane Recovery in Wastewater,Waste Management,China,Eastern Asia,AM0080 Mitigation of greenhouse gases emissions with treatment of wastewater in aerobic wastewater treatment plants,Registered,Reduction,2021.0,161533,120085,41448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69913,91620,0,0,0,2021,0,5.0
VCS3029,MOTOR VEHICLE REPLACEMENT WITH UTILITY E-BIKE,VCS,Bicycles,Transportation,Taiwan,Eastern Asia,AMS-III.C. Emission reductions by electric and hybrid vehicles,Under development,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3030,The Clean Energy Cooking Initiative,VCS,Cookstoves,Household & Community,India,Southern Asia,VMR0006 Energy Efficiency and Fuel Switch Measures in Thermal Applications,Registered,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3031,Global Cookstove Program (EKI Phase 12),VCS,Cookstoves,Household & Community,India,Southern Asia,VMR0006 Energy Efficiency and Fuel Switch Measures in Thermal Applications,Registered,Reduction,2023.0,15754,0,15754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15754,0,0,2023,0,3.0
VCS3032,Global Cookstove Program (EKI Phase 13),VCS,Cookstoves,Household & Community,India,Southern Asia,VMR0006 Energy Efficiency and Fuel Switch Measures in Thermal Applications,Under development,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3033,Global Cookstove Program (EKI Phase 14),VCS,Cookstoves,Household & Community,India,Southern Asia,VMR0006 Energy Efficiency and Fuel Switch Measures in Thermal Applications,Under development,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3034,Global Cookstove Program (EKI Phase 15),VCS,Cookstoves,Household & Community,India,Southern Asia,VMR0006 Energy Efficiency and Fuel Switch Measures in Thermal Applications,Under development,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3035,Global Cookstove Program (EKI Phase 16),VCS,Cookstoves,Household & Community,India,Southern Asia,VMR0006 Energy Efficiency and Fuel Switch Measures in Thermal Applications,Under development,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3036,Global Cookstove Program (EKI Phase 17),VCS,Cookstoves,Household & Community,India,Southern Asia,VMR0006 Energy Efficiency and Fuel Switch Measures in Thermal Applications,Under development,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3037,Global Cookstove Program (EKI Phase 18),VCS,Cookstoves,Household & Community,India,Southern Asia,VMR0006 Energy Efficiency and Fuel Switch Measures in Thermal Applications,Under development,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3038,Global Cookstove Program (EKI Phase 19),VCS,Cookstoves,Household & Community,India,Southern Asia,VMR0006 Energy Efficiency and Fuel Switch Measures in Thermal Applications,Under development,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3039,Global Cookstove Program (EKI Phase 20),VCS,Cookstoves,Household & Community,India,Southern Asia,VMR0006 Energy Efficiency and Fuel Switch Measures in Thermal Applications,Under development,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3040,RIMBOSCHIMENTO PROGETTO DELLA SOCIETA' AGRICOLA GAIA SRL BAMBOO PLANT,VCS,Afforestation/Reforestation,Forestry & Land Use,Italy,Europe,AR-ACM0003 Afforestation and reforestation of lands except wetlands,Registration requested,Impermanent Removal,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3041,EZVOLT - EV CHARGING NETWORK CARBON CREDITS PROJECT,VCS,Electric Vehicles & Charging,Transportation,Brazil,Latin America and the Caribbean,VM0038 Methodology for Electric Vehicle Charging Systems,Registered,Reduction,2022.0,1835,0,1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,983,817,0,2022,0,4.0
VCS3045,Reduced Emissions from Improved and Efficient Cooking in Ugandan Communities,VCS,Cookstoves,Household & Community,Uganda,Sub-Saharan Africa,VMR0006 Energy Efficiency and Fuel Switch Measures in Thermal Applications; VM0050 Energy Efficiency and Fuel-Switch Measures in Cookstoves,Registered,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3046,BATMAN LANDFILL GAS (LFG) CAPTURE AND UTILIZATION PROJECT,VCS,Landfill Methane,Waste Management,Türkiye,Western Asia,AMS-I.D. Grid connected renewable electricity generation; AMS-III.G. Landfill methane recovery,Registered,Reduction,2020.0,122512,20000,102512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5964,56789,59759,0,0,0,2020,0,6.0
VCS3047,Nanyang Dongjia Composting Project in Fangcheng County,VCS,Composting,Waste Management,China,Eastern Asia,AMS-III.D. Methane recovery in animal manure management systems; AMS-III.F. Avoidance of methane emissions through composting,Registered,Reduction,2020.0,103818,0,103818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9544,57741,36533,0,0,0,2020,0,6.0
VCS3048,Keyue Adjusted Water Management in Rice Cultivation,VCS,Rice Emission Reductions,Agriculture,China,Eastern Asia,AMS-III.AU. Methane emission reduction by adjusted water management practice in rice cultivation,Inactive,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3049,Rio Preto Grouped REDD+ Project,VCS,REDD+,Forestry & Land Use,Brazil,Latin America and the Caribbean,VM0015 Methodology for Avoided Unplanned Deforestation,Registered,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3050,Maraui Program - Grouped Project,VCS,REDD+,Forestry & Land Use,Brazil,Latin America and the Caribbean,VM0009 Methodology for Avoided Ecosystem Conversion,Withdrawn,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3052,Grouped Projects For Cambodia Water Purifier,VCS,Clean Water,Household & Community,Cambodia,South-Eastern Asia,AMS-I.E. Switch from non-renewable biomass for thermal applications by the user; AMS-III.AV. Low greenhouse gas emitting safe drinking water production systems,Registered,Reduction,2022.0,625909,0,625909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33462,212125,380322,0,2022,0,4.0
VCS3053,Sustainable Agricultural Land Management Project by Greneity,VCS,Sustainable Agriculture,Agriculture,India,Southern Asia,VM0042 Methodology for Improved Agricultural Land Management,Under development,Mixed,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3055,Itaúba REDD+ Project,VCS,REDD+,Forestry & Land Use,Brazil,Latin America and the Caribbean,VM0015 Methodology for Avoided Unplanned Deforestation,Under validation,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3056,Brascarbon Methane Recovery Project BCA-BRA-17,VCS,Manure Methane Digester,Agriculture,Brazil,Latin America and the Caribbean,AMS-III.D. Methane recovery in animal manure management systems,Registered,Reduction,2021.0,150529,58927,91602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46908,51856,51765,0,0,2021,0,5.0
VCS3057,"Tlawan kiwi nak chuchit Blue Carbon Mangrove Conservation Project, Conserving Coastal Ecosystems in Veracruz to Support Life",VCS,REDD+,Forestry & Land Use,Mexico,Latin America and the Caribbean,VM0007 REDD+ Methodology Framework (REDD-MF),Under development,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3058,Jiayu MSW Landfill Site LFG Pollution Treatment and Comprehensive Utilization Project,VCS,Landfill Methane,Waste Management,China,Eastern Asia,AMS-I.D. Grid connected renewable electricity generation; AMS-III.G. Landfill methane recovery,Verification approval requested,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3059,"Replacement of ICLs with LED lamps in Gujarat, India",VCS,Lighting,Household & Community,India,Southern Asia,AMS-II.C. Demand-side energy efficiency activities for specific technologies,Verification approval requested,Reduction,2022.0,94817,464,94353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23890,48404,22523,0,2022,0,4.0
VCS3060,Wushan County MSW Landfill Site LFG Pollution Treatment and Comprehensive Utilization Project,VCS,Landfill Methane,Waste Management,China,Eastern Asia,AMS-I.D. Grid connected renewable electricity generation; AMS-III.G. Landfill methane recovery,Registered,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3061,Hexian MSW Landfill Site LFG recovery to power project,VCS,Landfill Methane,Waste Management,China,Eastern Asia,AMS-I.D. Grid connected renewable electricity generation; AMS-III.G. Landfill methane recovery,Verification approval requested,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3063,Pengmai Composting Project in Fangcheng County,VCS,Composting,Waste Management,China,Eastern Asia,AMS-III.D. Methane recovery in animal manure management systems; AMS-III.F. Avoidance of methane emissions through composting,Registered,Reduction,2020.0,95492,392,95100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4529,54499,36464,0,0,0,2020,0,6.0
VCS3064,Chenxi MSW Landfill Site LFG Pollution Treatment and Comprehensive Utilization Project,VCS,Landfill Methane,Waste Management,China,Eastern Asia,AMS-I.D. Grid connected renewable electricity generation; AMS-III.G. Landfill methane recovery,Registered,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3065,Sustainable Agricultural Improvement Practices in Punjab,VCS,Sustainable Agriculture,Agriculture,India,Southern Asia,VM0017 Adoption of Sustainable Agricultural Land Management,Under development,Mixed,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3066,GUNEY BIOGAS POWER PLANT,VCS,Manure Methane Digester,Agriculture,Türkiye,Western Asia,AM0073 GHG emission reductions through multi-site manure collection and treatment in a central plant,Rejected by Administrator,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3067,Sustainable Agricultural Land Management Project by Amiha Agro Private Limited,VCS,Sustainable Agriculture,Agriculture,India,Southern Asia,VM0017 Adoption of Sustainable Agricultural Land Management,Withdrawn,Mixed,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3068,DENIZLI ENERGY BIOGAS PLANT,VCS,Manure Methane Digester,Agriculture,Türkiye,Western Asia,AM0073 GHG emission reductions through multi-site manure collection and treatment in a central plant,Registered,Reduction,2023.0,22229,0,22229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22229,0,0,2023,0,3.0
VCS3069,Tangyin County MSW Landfill Site LFG Pollution Control and Comprehensive Utilization Project,VCS,Landfill Methane,Waste Management,China,Eastern Asia,ACM0001 Flaring or use of landfill gas,Registered,Reduction,2022.0,69473,0,69473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21229,31535,16709,0,2022,0,4.0
VCS3070,Liucheng County MSW Landfill Site LFG Recovery and Comprehensive Utilization Project,VCS,Landfill Methane,Waste Management,China,Eastern Asia,AMS-I.D. Grid connected renewable electricity generation; AMS-III.G. Landfill methane recovery,Verification approval requested,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3071,KARACABEY BIOGAS PLANT,VCS,Manure Methane Digester,Agriculture,Türkiye,Western Asia,AM0073 GHG emission reductions through multi-site manure collection and treatment in a central plant,Registered,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3072,Rwanda Riparian Restoration Project,VCS,Afforestation/Reforestation,Forestry & Land Use,Rwanda,Sub-Saharan Africa,AR-ACM0003 Afforestation and reforestation of lands except wetlands,Registered,Impermanent Removal,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3073,180 Works High Efficiency Wood Burning Cookstoves - Malawi - Project 1,VCS,Cookstoves,Household & Community,Malawi,Sub-Saharan Africa,VMR0006 Energy Efficiency and Fuel Switch Measures in Thermal Applications,Under validation,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3074,Guangxi Tianyang IFM (conversion of logged to protected forest) Project,VCS,Improved Forest Management,Forestry & Land Use,China,Eastern Asia,VM0010 Methodology for Improved Forest Management: Conversion from Logged to Protected Forest,Rejected by Administrator,Mixed,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3075,SEREFLIKOCHISAR BIOGAS POWER PLANT,VCS,Manure Methane Digester,Agriculture,Türkiye,Western Asia,AM0073 GHG emission reductions through multi-site manure collection and treatment in a central plant,Registration and verification approval requested,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3076,Manisa Biogas Energy Plant Project,VCS,Manure Methane Digester,Agriculture,Türkiye,Western Asia,AM0073 GHG emission reductions through multi-site manure collection and treatment in a central plant,Registration and verification approval requested,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3077,Huojia County Second MSW Landfill Site LFG Pollution Treatment and Comprehensive Utilization Project,VCS,Landfill Methane,Waste Management,China,Eastern Asia,AMS-I.D. Grid connected renewable electricity generation; AMS-III.G. Landfill methane recovery,Registered,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3078,Puyang County Rural MSW Landfill Site LFG Pollution Treatment and Comprehensive Utilization Project,VCS,Landfill Methane,Waste Management,China,Eastern Asia,AMS-I.D. Grid connected renewable electricity generation; AMS-III.G. Landfill methane recovery,Registered,Reduction,2021.0,35761,0,35761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898,18825,16038,0,0,2021,0,5.0
VCS3079,Buyi-1 Adjusted Water Management in Rice Cultivation,VCS,Rice Emission Reductions,Agriculture,China,Eastern Asia,AMS-III.AU. Methane emission reduction by adjusted water management practice in rice cultivation,Rejected by Administrator,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3080,"Integrated solid waste Management project by CITADEL at Singrauli, M.P, India",VCS,Waste Diversion,Waste Management,India,Southern Asia,"AMS-III.E. Avoidance of methane production from decay of biomass through controlled combustion, gasification or mechanical/ thermal treatment; AMS-III.F. Avoidance of methane emissions through composting",Rejected by Administrator,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3081,Buyi-2 Adjusted Water Management in Rice Cultivation,VCS,Rice Emission Reductions,Agriculture,China,Eastern Asia,AMS-III.AU. Methane emission reduction by adjusted water management practice in rice cultivation,Rejected by Administrator,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3082,Chiyou-1 Adjusted Water Management in Rice Cultivation,VCS,Rice Emission Reductions,Agriculture,China,Eastern Asia,AMS-III.AU. Methane emission reduction by adjusted water management practice in rice cultivation,Rejected by Administrator,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3083,Lincheng-1 Adjusted Water Management in Rice Cultivation,VCS,Rice Emission Reductions,Agriculture,China,Eastern Asia,AMS-III.AU. Methane emission reduction by adjusted water management practice in rice cultivation,Rejected by Administrator,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3084,Wuling-1 Adjusted Water Management in Rice Cultivation,VCS,Rice Emission Reductions,Agriculture,China,Eastern Asia,AMS-III.AU. Methane emission reduction by adjusted water management practice in rice cultivation,Rejected by Administrator,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3085,Tunpu Adjusted Water Management in Rice Cultivation,VCS,Rice Emission Reductions,Agriculture,China,Eastern Asia,AMS-III.AU. Methane emission reduction by adjusted water management practice in rice cultivation,Rejected by Administrator,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3086,Chiyou-2 Adjusted Water Management in Rice Cultivation,VCS,Rice Emission Reductions,Agriculture,China,Eastern Asia,AMS-III.AU. Methane emission reduction by adjusted water management practice in rice cultivation,Rejected by Administrator,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3087,Lincheng-2 Adjusted Water Management in Rice Cultivation,VCS,Rice Emission Reductions,Agriculture,China,Eastern Asia,AMS-III.AU. Methane emission reduction by adjusted water management practice in rice cultivation,Rejected by Administrator,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3088,Wuling-2 Adjusted Water Management in Rice Cultivation,VCS,Rice Emission Reductions,Agriculture,China,Eastern Asia,AMS-III.AU. Methane emission reduction by adjusted water management practice in rice cultivation,Rejected by Administrator,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3089,Chiyou-3 Adjusted Water Management in Rice Cultivation,VCS,Rice Emission Reductions,Agriculture,China,Eastern Asia,AMS-III.AU. Methane emission reduction by adjusted water management practice in rice cultivation,Rejected by Administrator,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3090,Zangke Adjusted Water Management in Rice Cultivation,VCS,Rice Emission Reductions,Agriculture,China,Eastern Asia,AMS-III.AU. Methane emission reduction by adjusted water management practice in rice cultivation,Rejected by Administrator,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3091,Wumeng Adjusted Water Management in Rice Cultivation,VCS,Rice Emission Reductions,Agriculture,China,Eastern Asia,AMS-III.AU. Methane emission reduction by adjusted water management practice in rice cultivation,Rejected by Administrator,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3092,IMPROVED COOKSTOVES DISTRIBUTION IN IVORY COAST,VCS,Cookstoves,Household & Community,Côte d'Ivoire,Sub-Saharan Africa,VMR0006 Energy Efficiency and Fuel Switch Measures in Thermal Applications,Verification approval requested,Reduction,2022.0,62487,0,62487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20806,41681,0,0,2022,0,4.0
VCS3093,INDIA CARBON PROGRAM:AWD/DSR,VCS,Rice Emission Reductions,Agriculture,India,Southern Asia,AMS-III.AU. Methane emission reduction by adjusted water management practice in rice cultivation,Rejected by Administrator,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
VCS3094,REDUCING CARBON EMISSIONS ON I-64 CAPACITY IMPROVEMENT PROJECT WITH THE USE OF FSB AND EMULSION ASPHALT MIXTURES,VCS,Road Construction Emission Reductions,Industrial & Commercial,United States,North America,VM0039 Methodology for Use of Foam Stabilized Base and Emulsion Asphalt Mixtures in Pavement Application,Registered,Reduction,2018.0,17790,9818,7972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9181,2390,3581,2638,0,0,0,0,2018,0,8.0
VCS3095,Biodiesel Project by Kotyark Industries Limited,VCS,Fuel Switching,Industrial & Commercial,India,Southern Asia,ACM0017 Production of biodiesel for use as fuel,Registered,Reduction,2020.0,44005,226,43779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5053,38952,0,0,0,0,2020,0,6.0
VCS3096,UPLIFTING OF MALAGASY COMMUNITIES BY DISTRIBUTING EFFICIENT COOKING APPLIANCE,VCS,Cookstoves,Household & Community,Madagascar,Sub-Saharan Africa,VMR0006 Energy Efficiency and Fuel Switch Measures in Thermal Applications,Registered,Reduction,2022.0,111351,0,111351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23088,61649,26614,0,2022,0,4.0
VCS3098,TabasCO2 Afforestation Project,VCS,Afforestation/Reforestation,Forestry & Land Use,Mexico,Latin America and the Caribbean,AR-ACM0003 Afforestation and reforestation of lands except wetlands,Under validation,Impermanent Removal,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
